"school_name","ls","p"
"ARCADIA MIDDLE SCHOOL",0.487304451476983,0.000642871025454038
"ARCHER ELEMENTARY SCHOOL",0.208113115295959,0.000387882130345007
"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOGY APPLICATIONS",0.235174959931215,0.000549845760788854
"ARMOR ELEMENTARY SCHOOL",1.24263381834182,0.000267447635912403
"ART AND DESIGN HIGH SCHOOL",0.0999257017363735,0.00123756825313503
"ARTURO A SCHOMBURG SATELLITE ACADEMY BRONX",0.358563675399322,0.000147013141479799
"ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",0.741943757484476,0.000162794213164072
"ASTOR COLLEGIATE ACADEMY",0.0650687560658328,0.000416952525552877
"ATHENA HIGH SCHOOL",0.491215665303287,0.000929422063931613
"ATHENA MIDDLE SCHOOL",0.440864222230632,0.000650346269936062
"ATMOSPHERE ACADEMY PUBLIC CHARTER",0.466518087041719,0.000338877749851741
"AUGUST MARTIN HIGH SCHOOL",0.515441109380133,0.000257480643269705
"AUTOMOTIVE HIGH SCHOOL",0.305264637019166,0.000281567542156226
"AUTUMN LANE ELEMENTARY SCHOOL",0.449290722182745,0.000240868988865208
"AVIATION CAREER AND TECHNICAL HIGH SCHOOL",0.320336479432762,0.00174173196431152
"BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION",0.421027515327334,0.000445192338040522
"BALLET TECH/NYC PUBLIC SCHOOL FOR DANCE",0.125795549540568,0.000117112163551705
"BANANA KELLY HIGH SCHOOL",0.385717111423883,0.00028572045575735
"BARCLAY ELEMENTARY SCHOOL",0.852766770281036,0.000382898634023658
"BARD HIGH SCHOOL EARLY COLLEGE",0.240770972894328,0.000509977790218061
"BARD HIGH SCHOOL EARLY COLLEGE QUEENS",0.244481886910334,0.000534064689104582
"BARKER ROAD MIDDLE SCHOOL",0.807497632106508,0.000591374896800097
"BARUCH COLLEGE CAMPUS HIGH SCHOOL",0.436930593398224,0.000395357374827031
"BATTERY PARK CITY SCHOOL",0.472710276528639,0.00069104482322708
"BAY TRAIL MIDDLE SCHOOL",0.870879632788085,0.000899521086003518
"BAYCHESTER ACADEMY",0.536785595363066,0.000321435512727019
"BAYCHESTER MIDDLE SCHOOL",0.465846715256544,0.000231732578942735
"BAYSIDE HIGH SCHOOL",0.21253966119855,0.00238377240704533
"BEACON HIGH SCHOOL",0.225526105151179,0.00195934463701043
"BEDFORD ACADEMY HIGH SCHOOL",0.695630440263216,0.000299840362001173
"BEDFORD PARK ELEMENTARY SCHOOL",0.24098340752036,0.000323096678167469
"BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL",0.457114043248052,0.000294856865679824
"BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL",0.429179114675722,0.000583069069597849
"BEGINNING WITH CHILDREN CHARTER SCHOOL II",0.459333102934192,0.00034220008073264
"BELL ACADEMY",0.306429157452188,0.000302332110161847
"BELLAIRE SCHOOL (THE)",0.420656505864327,0.000700181233149553
"BELMONT PREPARATORY HIGH SCHOOL",0.357612218560737,0.000324757843607918
