"dist","school","year","total","race","count"
2,"P.S. 001 Alfred E. Smith","2019-20",247,"n_asian",112
2,"P.S. 002 Meyer London","2019-20",449,"n_asian",316
2,"P.S. 003 Charrette School","2019-20",714,"n_asian",62
2,"P.S. 006 Lillie D. Blake","2019-20",648,"n_asian",126
2,"P.S. 011 William T. Harris","2019-20",900,"n_asian",143
2,"P.S. 033 Chelsea Prep","2019-20",612,"n_asian",148
2,"P.S. 040 Augustus Saint-Gaudens","2019-20",700,"n_asian",98
2,"P.S. 041 Greenwich Village","2019-20",668,"n_asian",50
2,"P.S. 042 Benjamin Altman","2019-20",557,"n_asian",468
2,"47 The American Sign Language and English Secondar","2019-20",232,"n_asian",6
2,"P.S. 051 Elias Howe","2019-20",488,"n_asian",71
2,"P.S. 059 Beekman Hill International","2019-20",638,"n_asian",139
2,"P.S. 77 Lower Lab School","2019-20",362,"n_asian",139
2,"P.S. 89","2019-20",454,"n_asian",89
2,"J.H.S. 104 Simon Baruch","2019-20",1101,"n_asian",393
2,"P.S. 111 Adolph S. Ochs","2019-20",438,"n_asian",59
2,"East Side Middle School","2019-20",457,"n_asian",73
2,"P.S. 116 Mary Lindley Murray","2019-20",500,"n_asian",110
2,"P.S. 124 Yung Wing","2019-20",676,"n_asian",625
2,"P.S. 126 Jacob August Riis","2019-20",714,"n_asian",470
2,"P.S. 130 Hernando De Soto","2019-20",796,"n_asian",696
2,"M.S. 131","2019-20",304,"n_asian",223
2,"The Urban Assembly School for Emergency Management","2019-20",256,"n_asian",12
2,"Stephen T. Mather Building Arts & Craftsmanship Hi","2019-20",416,"n_asian",16
2,"P.S. 150","2019-20",190,"n_asian",56
2,"Yorkville Community School","2019-20",475,"n_asian",34
2,"P.S. 158 Bayard Taylor","2019-20",804,"n_asian",103
2,"J.H.S. 167 Robert F. Wagner","2019-20",1346,"n_asian",249
2,"Yorkville East Middle School","2019-20",227,"n_asian",17
2,"P.S. 183 Robert L. Stevenson","2019-20",604,"n_asian",96
2,"P.S. 198 Isador E. Ida Straus","2019-20",491,"n_asian",93
2,"P.S. 212 Midtown West","2019-20",370,"n_asian",56
2,"P.S./I.S. 217 Roosevelt Island","2019-20",640,"n_asian",203
2,"Ella Baker School","2019-20",332,"n_asian",26
2,"P.S. 234 Independence School","2019-20",638,"n_asian",51
2,"M.S. 255 Salk School of Science","2019-20",383,"n_asian",71
2,"The Clinton School","2019-20",776,"n_asian",100
2,"East Side Elementary School, PS 267","2019-20",438,"n_asian",50
2,"Battery Park City School","2019-20",854,"n_asian",182
2,"Manhattan Early College School for Advertising","2019-20",445,"n_asian",47
2,"The River School","2019-20",422,"n_asian",125
2,"Urban Assembly Maker Academy","2019-20",435,"n_asian",43
2,"Food and Finance High School","2019-20",379,"n_asian",21
2,"I.S. 289","2019-20",276,"n_asian",138
2,"P.S. 290 Manhattan New School","2019-20",573,"n_asian",59
2,"Essex Street Academy","2019-20",338,"n_asian",24
2,"High School of Hospitality Management","2019-20",337,"n_asian",14
2,"M.S. 297","2019-20",841,"n_asian",70
2,"Pace High School","2019-20",549,"n_asian",28
2,"Urban Assembly School of Design and Construction,","2019-20",263,"n_asian",17
2,"Facing History School, The","2019-20",350,"n_asian",1
2,"Urban Assembly Academy of Government and Law, The","2019-20",322,"n_asian",22
2,"Lower Manhattan Arts Academy","2019-20",314,"n_asian",26
2,"New York City Lab Middle School for Collaborative","2019-20",603,"n_asian",362
2,"James Baldwin School, The: A School for Expedition","2019-20",234,"n_asian",7
2,"Urban Assembly School of Business for Young Women,","2019-20",178,"n_asian",12
2,"Sixth Avenue Elementary School","2019-20",400,"n_asian",33
2,"The Peck Slip School","2019-20",458,"n_asian",79
2,"The 47 American Sign Language & English Lower Scho","2019-20",181,"n_asian",8
2,"Gramercy Arts High School","2019-20",449,"n_asian",25
2,"NYC iSchool","2019-20",465,"n_asian",40
2,"District 2 Pre-K Center","2019-20",556,"n_asian",95
2,"Manhattan Business Academy","2019-20",406,"n_asian",17
2,"Business Of Sports School","2019-20",428,"n_asian",3
2,"Emma Lazarus High School","2019-20",307,"n_asian",116
2,"Spruce Street School","2019-20",561,"n_asian",91
2,"The High School For Language And Diplomacy","2019-20",274,"n_asian",51
2,"High School for Environmental Studies","2019-20",1133,"n_asian",133
2,"Institute for Collaborative Education","2019-20",489,"n_asian",29
2,"Professional Performing Arts High School","2019-20",577,"n_asian",36
2,"Baruch College Campus High School","2019-20",487,"n_asian",163
2,"N.Y.C. Lab School for Collaborative Studies","2019-20",514,"n_asian",100
2,"School of the Future High School","2019-20",717,"n_asian",140
2,"N.Y.C. Museum School","2019-20",454,"n_asian",103
2,"Eleanor Roosevelt High School","2019-20",541,"n_asian",82
2,"Millennium High School","2019-20",674,"n_asian",334
2,"Landmark High School","2019-20",335,"n_asian",9
2,"High School for Health Professions and Human Servi","2019-20",1822,"n_asian",418
2,"Quest to Learn","2019-20",581,"n_asian",66
2,"Leadership and Public Service High School","2019-20",361,"n_asian",28
2,"Manhattan Academy For Arts & Language","2019-20",210,"n_asian",2
2,"Murray Hill Academy","2019-20",263,"n_asian",16
2,"Hudson High School of Learning Technologies","2019-20",458,"n_asian",27
2,"International High School at Union Square","2019-20",351,"n_asian",54
2,"Manhattan Village Academy","2019-20",460,"n_asian",46
2,"Ballet Tech, NYC Public School for Dance","2019-20",141,"n_asian",38
2,"Vanguard High School","2019-20",424,"n_asian",22
2,"Manhattan International High School","2019-20",301,"n_asian",44
2,"Stuyvesant High School","2019-20",3381,"n_asian",2438
2,"High School of Economics and Finance","2019-20",738,"n_asian",167
2,"Unity Center for Urban Technologies","2019-20",267,"n_asian",29
2,"Urban Assembly Gateway School for Technology","2019-20",453,"n_asian",25
2,"Talent Unlimited High School","2019-20",532,"n_asian",19
2,"Murry Bergtraum High School for Business Careers","2019-20",114,"n_asian",2
2,"P.S. 527 - East Side School for Social Action","2019-20",480,"n_asian",60
2,"Jacqueline Kennedy Onassis High School","2019-20",302,"n_asian",17
2,"Repertory Company High School for Theatre Arts","2019-20",237,"n_asian",3
2,"Union Square Academy for Health Sciences","2019-20",404,"n_asian",44
2,"Harvest Collegiate High School","2019-20",440,"n_asian",25
2,"Manhattan Bridges High School","2019-20",520,"n_asian",1
2,"New Design High School","2019-20",454,"n_asian",26
2,"Independence High School","2019-20",342,"n_asian",10
2,"High School for Dual Language and Asian Studies","2019-20",396,"n_asian",367
2,"Academy for Software Engineering","2019-20",453,"n_asian",54
2,"Liberty High School Academy for Newcomers","2019-20",428,"n_asian",32
2,"Urban Assembly New York Harbor School","2019-20",523,"n_asian",41
2,"High School M560 - City As School","2019-20",607,"n_asian",26
2,"Urban Academy Laboratory High School","2019-20",137,"n_asian",6
2,"Satellite Academy High School","2019-20",254,"n_asian",2
2,"Manhattan Comprehensive Night and Day High School","2019-20",704,"n_asian",115
2,"Richard R. Green High School of Teaching","2019-20",352,"n_asian",15
2,"Harvey Milk High School","2019-20",61,"n_asian",0
2,"The High School of Fashion Industries","2019-20",1589,"n_asian",86
2,"Humanities Preparatory Academy","2019-20",261,"n_asian",19
2,"Chelsea Career and Technical Education High School","2019-20",449,"n_asian",58
2,"Art and Design High School","2019-20",1465,"n_asian",135
2,"Life Sciences Secondary School","2019-20",394,"n_asian",31
2,"Lower Manhattan Community Middle School","2019-20",378,"n_asian",165
2,"City Knoll Middle School","2019-20",154,"n_asian",9
3,"P.S. 009 Sarah Anderson","2019-20",624,"n_asian",48
3,"J.H.S. 054 Booker T. Washington","2019-20",825,"n_asian",90
3,"P.S. 075 Emily Dickinson","2019-20",520,"n_asian",12
3,"P.S. 076 A. Philip Randolph","2019-20",371,"n_asian",3
3,"P.S. 084 Lillian Weber","2019-20",687,"n_asian",26
3,"P.S. 087 William Sherman","2019-20",873,"n_asian",63
3,"P.S. 145, The Bloomingdale School","2019-20",395,"n_asian",5
3,"P.S. 149 Sojourner Truth","2019-20",216,"n_asian",14
3,"P.S. 163 Alfred E. Smith","2019-20",543,"n_asian",39
3,"P.S. 165 Robert E. Simon","2019-20",432,"n_asian",27
3,"P.S. 166 The Richard Rodgers School of The Arts an","2019-20",665,"n_asian",95
3,"P.S. 180 Hugo Newman","2019-20",513,"n_asian",15
3,"The Locke School of Arts and Engineering","2019-20",347,"n_asian",5
3,"The Riverside School for Makers and Artists","2019-20",530,"n_asian",54
3,"P.S. 199 Jessie Isador Straus","2019-20",761,"n_asian",119
3,"STEM Institute of Manhattan","2019-20",97,"n_asian",3
3,"P.S. 242 - The Young Diplomats Magnet Academy","2019-20",140,"n_asian",4
3,"M.S. 243 Center School","2019-20",247,"n_asian",19
3,"M.S. M245 The Computer School","2019-20",403,"n_asian",28
3,"M.S. M247 Dual Language Middle School","2019-20",231,"n_asian",2
3,"M.S. 250 West Side Collaborative Middle School","2019-20",152,"n_asian",2
3,"Lafayette Academy","2019-20",143,"n_asian",1
3,"Community Action School - MS 258","2019-20",244,"n_asian",8
3,"West End Secondary School","2019-20",534,"n_asian",30
3,"The Maxine Greene HS for Imaginative Inquiry","2019-20",285,"n_asian",9
3,"Urban Assembly School for Media Studies, The","2019-20",409,"n_asian",7
3,"P.S. 333 Manhattan School for Children","2019-20",689,"n_asian",49
3,"The Anderson School","2019-20",522,"n_asian",163
3,"The Urban Assembly School for Green Careers","2019-20",305,"n_asian",10
3,"The Global Learning Collaborative","2019-20",419,"n_asian",9
3,"Innovation Diploma Plus","2019-20",175,"n_asian",2
3,"Wadleigh Secondary School for the Performing & Vis","2019-20",313,"n_asian",3
3,"Frank McCourt High School","2019-20",402,"n_asian",18
3,"West Prep Academy","2019-20",183,"n_asian",2
3,"P.S. 452","2019-20",412,"n_asian",62
3,"Beacon High School","2019-20",1469,"n_asian",144
3,"Fiorello H. LaGuardia High School of Music & Art a","2019-20",2946,"n_asian",593
3,"High School for Law, Advocacy and Community Justic","2019-20",405,"n_asian",22
3,"High School of Arts and Technology","2019-20",459,"n_asian",29
3,"Edward A. Reynolds West Side High School","2019-20",381,"n_asian",0
3,"Manhattan / Hunter Science High School","2019-20",455,"n_asian",123
3,"Special Music School","2019-20",306,"n_asian",43
3,"Frederick Douglass Academy II Secondary School","2019-20",321,"n_asian",3
3,"Mott Hall II","2019-20",415,"n_asian",20
4,"P.S. 007 Samuel Stern","2019-20",366,"n_asian",18
4,"Tag Young Scholars","2019-20",600,"n_asian",271
4,"River East Elementary","2019-20",265,"n_asian",2
4,"P.S. 38 Roberto Clemente","2019-20",243,"n_asian",6
4,"James Weldon Johnson","2019-20",697,"n_asian",31
4,"The Lexington Academy","2019-20",588,"n_asian",11
4,"P.S. 083 Luis Munoz Rivera","2019-20",371,"n_asian",36
4,"P.S. 096 Joseph Lanzetta","2019-20",405,"n_asian",8
4,"P.S. 102 Jacques Cartier","2019-20",243,"n_asian",17
4,"P.S. 108 Assemblyman Angelo Del Toro Educational C","2019-20",461,"n_asian",12
4,"P.S. 112 Jose Celso Barbosa","2019-20",322,"n_asian",7
4,"P.S. 146 Ann M. Short","2019-20",389,"n_asian",18
4,"P.S. 155 William Paca","2019-20",244,"n_asian",6
4,"P.S. 171 Patrick Henry","2019-20",765,"n_asian",76
4,"The Bilingual Bicultural School","2019-20",296,"n_asian",2
4,"P.S. 206 Jose Celso Barbosa","2019-20",454,"n_asian",8
4,"M.S. 224 Manhattan East School for Arts & Academic","2019-20",208,"n_asian",14
4,"The Judith S. Kaye School","2019-20",147,"n_asian",13
4,"Esperanza Preparatory Academy","2019-20",525,"n_asian",8
4,"Mosaic Preparatory Academy","2019-20",254,"n_asian",3
4,"Renaissance School of the Arts","2019-20",202,"n_asian",1
4,"Manhattan Center for Science and Mathematics","2019-20",1647,"n_asian",353
4,"Park East High School","2019-20",380,"n_asian",26
4,"Central Park East I","2019-20",174,"n_asian",15
4,"Central Park East High School","2019-20",512,"n_asian",103
4,"Young Women's Leadership School","2019-20",474,"n_asian",35
4,"Heritage School, The","2019-20",311,"n_asian",11
4,"Isaac Newton Middle School for Math & Science","2019-20",281,"n_asian",17
4,"Central Park East II","2019-20",466,"n_asian",25
5,"P.S. 030 Hernandez/Hughes","2019-20",236,"n_asian",5
5,"P.S. 036 Margaret Douglas","2019-20",374,"n_asian",6
5,"P.S. 046 Arthur Tappan","2019-20",557,"n_asian",5
5,"P.S. 092 Mary McLeod Bethune","2019-20",243,"n_asian",1
5,"P.S. 123 Mahalia Jackson","2019-20",461,"n_asian",11
5,"P.S. 125 Ralph Bunche","2019-20",303,"n_asian",15
5,"P.S. 129 John H. Finley","2019-20",377,"n_asian",8
5,"P.S. 133 Fred R Moore","2019-20",225,"n_asian",8
5,"Eagle Academy for Young Men of Harlem","2019-20",382,"n_asian",1
5,"P.S. 154 Harriet Tubman","2019-20",282,"n_asian",10
5,"The Urban Assembly School for Global Commerce","2019-20",233,"n_asian",1
5,"P.S. 161 Pedro Albizu Campos","2019-20",762,"n_asian",11
5,"P.S. 175 Henry H Garnet","2019-20",343,"n_asian",19
5,"P.S. 194 Countee Cullen","2019-20",185,"n_asian",2
5,"P.S. 197 John B. Russwurm","2019-20",289,"n_asian",5
5,"P.S. 200- The James McCune Smith School","2019-20",375,"n_asian",1
5,"Harlem Renaissance High School","2019-20",213,"n_asian",0
5,"Urban Assembly Academy for Future Leaders","2019-20",103,"n_asian",2
5,"Mott Hall High School","2019-20",239,"n_asian",9
5,"Thurgood Marshall Academy Lower School","2019-20",206,"n_asian",2
5,"Columbia Secondary School","2019-20",698,"n_asian",65
5,"Urban Assembly School for the Performing Arts","2019-20",380,"n_asian",8
5,"Frederick Douglass Academy","2019-20",1072,"n_asian",15
5,"New Design Middle School","2019-20",138,"n_asian",0
5,"Teachers College Community School","2019-20",374,"n_asian",9
5,"Thurgood Marshall Academy for Learning and Social","2019-20",541,"n_asian",9
5,"High School for Mathematics, Science and Engineeri","2019-20",485,"n_asian",145
6,"P.S. 004 Duke Ellington","2019-20",499,"n_asian",13
6,"P.S. 005 Ellen Lurie","2019-20",556,"n_asian",1
6,"P.S. 008 Luis Belliard","2019-20",480,"n_asian",1
6,"P.S. 018 Park Terrace","2019-20",349,"n_asian",1
6,"P.S. 028 Wright Brothers","2019-20",532,"n_asian",4
6,"P.S. 048 P.O. Michael J. Buczek","2019-20",452,"n_asian",1
6,"Harold O. Levy School","2019-20",268,"n_asian",1
6,"P.S. 098 Shorac Kappock","2019-20",414,"n_asian",2
6,"Dos Puentes Elementary School","2019-20",415,"n_asian",2
6,"P.S. 115 Alexander Humboldt","2019-20",447,"n_asian",6
6,"P.S. 128 Audubon","2019-20",604,"n_asian",6
6,"P.S. 132 Juan Pablo Duarte","2019-20",205,"n_asian",0
6,"J.H.S. 143 Eleanor Roosevelt","2019-20",222,"n_asian",3
6,"P.S. 152 Dyckman Valley","2019-20",544,"n_asian",4
6,"P.S. 153 Adam Clayton Powell","2019-20",490,"n_asian",11
6,"P.S. 173","2019-20",505,"n_asian",17
6,"Professor Juan Bosch Public School","2019-20",293,"n_asian",3
6,"P.S./I.S. 187 Hudson Cliffs","2019-20",785,"n_asian",41
6,"P.S. 189","2019-20",659,"n_asian",7
6,"P.S. 192 Jacob H. Schiff","2019-20",341,"n_asian",1
6,"Hamilton Grange Middle School","2019-20",321,"n_asian",8
6,"P.S./I.S. 210 - Twenty-first Century Academy for C","2019-20",430,"n_asian",3
6,"Inwood Early College for Health and Information Te","2019-20",459,"n_asian",2
6,"The Mott Hall School","2019-20",290,"n_asian",8
6,"Paula Hedbavny School","2019-20",521,"n_asian",13
6,"City College Academy of the Arts","2019-20",612,"n_asian",9
6,"Amistad Dual Language School","2019-20",427,"n_asian",4
6,"Muscota","2019-20",302,"n_asian",12
6,"M.S. 319 - Maria Teresa","2019-20",386,"n_asian",0
6,"Middle School 322","2019-20",325,"n_asian",0
6,"M.S. 324 - Patria Mirabal","2019-20",319,"n_asian",6
6,"Community Math & Science Prep","2019-20",167,"n_asian",2
6,"Community Health Academy of the Heights","2019-20",695,"n_asian",5
6,"Washington Heights Expeditionary Learning School","2019-20",890,"n_asian",8
6,"Harbor Heights","2019-20",123,"n_asian",0
6,"Washington Heights Academy","2019-20",579,"n_asian",9
6,"Hamilton Heights School","2019-20",160,"n_asian",4
6,"High School for Excellence and Innovation","2019-20",189,"n_asian",0
6,"The College Academy","2019-20",367,"n_asian",2
6,"High School for Media and Communications","2019-20",350,"n_asian",4
6,"High School for Law and Public Service","2019-20",445,"n_asian",4
6,"High School for Health Careers and Sciences","2019-20",401,"n_asian",6
6,"Castle Bridge School","2019-20",189,"n_asian",2
6,"I.S. 528 Bea Fuller Rodgers School","2019-20",248,"n_asian",2
6,"A. Philip Randolph Campus High School","2019-20",1409,"n_asian",61
6,"Gregorio Luperon High School for Science and Mathe","2019-20",521,"n_asian",0
7,"P.S. 001 Courtlandt School","2019-20",621,"n_asian",3
7,"P.S. 5 Port Morris","2019-20",663,"n_asian",3
7,"P.S. 018 John Peter Zenger","2019-20",559,"n_asian",5
7,"P.S. 025 Bilingual School","2019-20",531,"n_asian",5
7,"P.S./M.S. 029 Melrose School","2019-20",795,"n_asian",8
7,"P.S. 030 Wilton","2019-20",527,"n_asian",3
7,"P.S./M.S. 031 The William Lloyd Garrison","2019-20",691,"n_asian",18
7,"P.S. 043 Jonas Bronck","2019-20",414,"n_asian",1
7,"P.S. 049 Willis Avenue","2019-20",651,"n_asian",3
7,"P.S. 065 Mother Hale Academy","2019-20",357,"n_asian",6
7,"J.H.S. 151 Lou Gehrig","2019-20",189,"n_asian",3
7,"P.S. 154 Jonathan D. Hyatt","2019-20",302,"n_asian",1
7,"P.S. 157 Grove Hill","2019-20",593,"n_asian",0
7,"P.S. 161 Juan Ponce De Leon School","2019-20",453,"n_asian",2
7,"P.S. 179","2019-20",312,"n_asian",3
7,"South Bronx Preparatory: A College Board School","2019-20",652,"n_asian",10
7,"The Laboratory School of Finance and Technology: X","2019-20",683,"n_asian",6
7,"P.S./I.S. 224","2019-20",281,"n_asian",2
7,"H.E.R.O. High (Health, Education, and Research Occ","2019-20",532,"n_asian",15
7,"P.S. 277","2019-20",438,"n_asian",3
7,"South Bronx Academy for Applied Media","2019-20",216,"n_asian",2
7,"Academy of Public Relations","2019-20",250,"n_asian",0
7,"International Community High School","2019-20",410,"n_asian",15
7,"Academy of Applied Mathematics and Technology","2019-20",301,"n_asian",8
7,"Concourse Village Elementary School","2019-20",339,"n_asian",4
7,"Young Leaders Elementary School","2019-20",248,"n_asian",0
7,"Jill Chaifetz Transfer High School","2019-20",209,"n_asian",3
7,"Bronx Haven High School","2019-20",169,"n_asian",2
7,"Community School for Social Justice","2019-20",310,"n_asian",0
7,"Mott Haven Village Preparatory High School","2019-20",302,"n_asian",4
7,"University Heights Secondary School","2019-20",581,"n_asian",34
7,"Hostos-Lincoln Academy of Science","2019-20",535,"n_asian",11
7,"Bronx Design and Construction Academy","2019-20",382,"n_asian",1
7,"Bronx Leadership Academy II High School","2019-20",496,"n_asian",2
7,"Learning through Play Pre-K Center","2019-20",213,"n_asian",2
7,"Careers in Sports High School","2019-20",499,"n_asian",3
7,"The Urban Assembly Bronx Academy of Letters","2019-20",586,"n_asian",3
7,"Mott Haven Community High School","2019-20",244,"n_asian",1
7,"I.S. 584","2019-20",247,"n_asian",1
7,"Alfred E. Smith Career and Technical Education Hig","2019-20",435,"n_asian",3
7,"Health Opportunities High School","2019-20",476,"n_asian",2
8,"P.S. X014 Senator John Calandra","2019-20",563,"n_asian",32
8,"P.S. 036 Unionport","2019-20",749,"n_asian",234
8,"P.S. 048 Joseph R. Drake","2019-20",639,"n_asian",1
8,"P.S. 062 Inocensio Casanova","2019-20",619,"n_asian",2
8,"P.S. 069 Journey Prep School","2019-20",613,"n_asian",16
8,"P.S. 071 Rose E. Scala","2019-20",1455,"n_asian",135
8,"P.S. 072 Dr. William Dorney","2019-20",732,"n_asian",45
8,"P.S. 75 School of Research and Discovery","2019-20",602,"n_asian",9
8,"P.S. 093 Albert G. Oliver","2019-20",393,"n_asian",4
8,"P.S. 100 Isaac Clason","2019-20",542,"n_asian",5
8,"M.S. X101 Edward R. Byrne","2019-20",545,"n_asian",88
8,"P.S. 107","2019-20",578,"n_asian",2
8,"The Dr. Emmett W. Bassett School","2019-20",743,"n_asian",225
8,"J.H.S. 123 James M. Kieran","2019-20",490,"n_asian",13
8,"P.S. 130 Abram Stevens Hewitt","2019-20",395,"n_asian",4
8,"J.H.S. 131 Albert Einstein","2019-20",446,"n_asian",16
8,"P.S. 138 Samuel Randall","2019-20",622,"n_asian",16
8,"P.S. X140 The Eagle School","2019-20",553,"n_asian",2
8,"P.S. 146 Edward Collins","2019-20",394,"n_asian",0
8,"P.S. 152 Evergreen","2019-20",767,"n_asian",14
8,"P.S. 182","2019-20",682,"n_asian",47
8,"Bronx Studio School for Writers and Artists","2019-20",611,"n_asian",4
8,"Women's Academy of Excellence","2019-20",230,"n_asian",18
8,"Renaissance High School for Musical Theater and th","2019-20",431,"n_asian",16
8,"M.S. 301 Paul L. Dunbar","2019-20",199,"n_asian",0
8,"M.S. 302 Luisa Dessus Cruz","2019-20",484,"n_asian",1
8,"P.S. 304 Early Childhood School","2019-20",519,"n_asian",36
8,"Millennium Art Academy","2019-20",406,"n_asian",6
8,"Pelham Lab High School","2019-20",450,"n_asian",34
8,"The Longwood Academy of Discovery","2019-20",582,"n_asian",4
8,"The School for Inquiry and Social Justice","2019-20",494,"n_asian",8
8,"Schuylerville Preparatory High School","2019-20",383,"n_asian",34
8,"Bronx River High School","2019-20",460,"n_asian",30
8,"Archimedes Academy for Math, Science and Technolog","2019-20",593,"n_asian",61
8,"Urban Institute of Mathematics","2019-20",363,"n_asian",15
8,"The Bronx Mathematics Preparatory School","2019-20",202,"n_asian",10
8,"Antonia Pantoja Preparatory Academy: A College Boa","2019-20",396,"n_asian",20
8,"Bronx Community High School","2019-20",136,"n_asian",1
8,"Bronx Delta School","2019-20",440,"n_asian",24
8,"Herbert H. Lehman High School","2019-20",898,"n_asian",95
8,"The Hunts Point School","2019-20",289,"n_asian",2
8,"Bronx Bridges High School","2019-20",341,"n_asian",45
8,"Soundview Academy for Culture and Scholarship","2019-20",374,"n_asian",10
8,"Gotham Collaborative High School","2019-20",485,"n_asian",43
8,"Mott Hall Community School","2019-20",342,"n_asian",9
8,"Longwood Preparatory Academy","2019-20",328,"n_asian",1
8,"Bronx Arena High School","2019-20",195,"n_asian",4
8,"Westchester Square Academy","2019-20",508,"n_asian",33
8,"School for Tourism and Hospitality","2019-20",249,"n_asian",1
8,"Bronx Compass High School","2019-20",374,"n_asian",21
8,"Blueprint Middle School","2019-20",636,"n_asian",165
8,"P.S. 583","2019-20",265,"n_asian",113
9,"P.S./M.S. 004 Crotona Park West","2019-20",468,"n_asian",2
9,"P.S. 011 Highbridge","2019-20",558,"n_asian",5
9,"J.H.S. 022 Jordan L. Mott","2019-20",389,"n_asian",6
9,"P.S. 028 Mount Hope","2019-20",700,"n_asian",5
9,"P.S. 035 Franz Siegel","2019-20",531,"n_asian",1
9,"P.S. 042 Claremont","2019-20",371,"n_asian",0
9,"P.S. 053 Basheer Quisim","2019-20",899,"n_asian",14
9,"P.S. 055 Benjamin Franklin","2019-20",611,"n_asian",0
9,"P.S. 058","2019-20",394,"n_asian",2
9,"P.S. 063 Author's Academy","2019-20",532,"n_asian",4
9,"P.S. 070 Max Schoenfeld","2019-20",1031,"n_asian",4
9,"P.S. 073 Bronx","2019-20",567,"n_asian",0
9,"P.S. X088 - S. Silverstein Little Sparrow School","2019-20",123,"n_asian",1
9,"P.S. 109 Sedgwick","2019-20",572,"n_asian",2
9,"P.S. 110 Theodore Schoenfeld","2019-20",400,"n_asian",1
9,"P.S. X114 - Luis Llorens Torres Schools","2019-20",671,"n_asian",22
9,"I.S. 117 Joseph H. Wade","2019-20",443,"n_asian",3
9,"P.S. 126 Dr Marjorie H Dunbar","2019-20",577,"n_asian",5
9,"Mott Hall III","2019-20",340,"n_asian",3
9,"P.S. 132 Garret A. Morgan","2019-20",379,"n_asian",1
9,"P.S. 163 Arthur A. Schomburg","2019-20",428,"n_asian",1
9,"P.S. 170","2019-20",218,"n_asian",3
9,"P.S. 199X - The Shakespeare School","2019-20",663,"n_asian",12
9,"P.S. 204 Morris Heights","2019-20",621,"n_asian",5
9,"Kappa","2019-20",337,"n_asian",8
9,"P.S./I.S. 218 Rafael Hernandez Dual Language Magne","2019-20",1043,"n_asian",29
9,"I.S. 219 New Venture School","2019-20",330,"n_asian",1
9,"Bronx Collegiate Academy","2019-20",350,"n_asian",13
9,"I.S. 229 Roland Patterson","2019-20",241,"n_asian",2
9,"Eagle Academy for Young Men","2019-20",494,"n_asian",4
9,"I.S. 232","2019-20",457,"n_asian",0
9,"P.S. 236 Langston Hughes","2019-20",317,"n_asian",3
9,"Urban Assembly School for Applied Math and Science","2019-20",599,"n_asian",3
9,"Eximius College Preparatory Academy: A College Boa","2019-20",393,"n_asian",6
9,"Mott Hall Bronx High School","2019-20",356,"n_asian",1
9,"Bronx Center for Science and Mathematics","2019-20",441,"n_asian",30
9,"Validus Preparatory Academy","2019-20",359,"n_asian",1
9,"The New American Academy at Roberto Clemente State","2019-20",624,"n_asian",1
9,"The Walton Avenue School","2019-20",476,"n_asian",2
9,"Morris Academy for Collaborative Studies","2019-20",432,"n_asian",6
9,"I.S. X303 Leadership & Community Service","2019-20",315,"n_asian",3
9,"Lucero Elementary School","2019-20",359,"n_asian",0
9,"I.S. 313 School of Leadership Development","2019-20",268,"n_asian",2
9,"Bronx Writing Academy","2019-20",383,"n_asian",6
9,"Bronx Early College Academy for Teaching & Learnin","2019-20",466,"n_asian",10
9,"Comprehensive Model School Project M.S. 327","2019-20",708,"n_asian",3
9,"New Millennium Bronx Academy of the Arts","2019-20",320,"n_asian",4
9,"DreamYard Preparatory School","2019-20",271,"n_asian",2
9,"I.S. 339","2019-20",422,"n_asian",2
9,"New Directions Secondary School","2019-20",197,"n_asian",2
9,"The Highbridge Green School","2019-20",380,"n_asian",0
9,"Academy for Language and Technology","2019-20",331,"n_asian",0
9,"Bronx International High School","2019-20",375,"n_asian",11
9,"School for Excellence","2019-20",249,"n_asian",2
9,"Bronx High School of Business","2019-20",303,"n_asian",7
9,"Bronx High School for Medical Science","2019-20",427,"n_asian",31
9,"The Family School","2019-20",537,"n_asian",22
9,"Grant Avenue Elementary School","2019-20",427,"n_asian",19
9,"Science and Technology Academy: A Mott Hall School","2019-20",426,"n_asian",12
9,"Sheridan Academy for Young Leaders","2019-20",521,"n_asian",15
9,"Bronx School for Law, Government and Justice","2019-20",740,"n_asian",8
9,"Frederick Douglass Academy III Secondary School","2019-20",333,"n_asian",5
9,"Bronx Leadership Academy High School","2019-20",466,"n_asian",2
9,"High School for Violin and Dance","2019-20",225,"n_asian",1
9,"Mount Eden Children's Academy","2019-20",429,"n_asian",1
9,"Claremont International HS","2019-20",363,"n_asian",20
9,"Young Women's Leadership School of the Bronx","2019-20",537,"n_asian",17
9,"Garden of Learning and Discovery Pre-K Center","2019-20",95,"n_asian",7
9,"South Bronx International Middle School","2019-20",96,"n_asian",0
9,"M.S. 594","2019-20",252,"n_asian",2
13,"P.S. 003 The Bedford Village","2019-20",302,"n_asian",32
13,"P.S. 008 Robert Fulton","2019-20",688,"n_asian",45
13,"P.S. 009 Teunis G. Bergen","2019-20",937,"n_asian",88
13,"P.S. 011 Purvis J. Behan","2019-20",949,"n_asian",22
13,"P.S. 020 Clinton Hill","2019-20",539,"n_asian",15
13,"P.S. 044 Marcus Garvey","2019-20",124,"n_asian",0
13,"P.S. 046 Edward C. Blum","2019-20",251,"n_asian",4
13,"P.S. 054 Samuel C. Barnes","2019-20",202,"n_asian",14
13,"P.S. 056 Lewis H. Latimer","2019-20",280,"n_asian",6
