"dist","school","year","total","race","count"
6,"The Mott Hall School","2018-19",300,"n_black",24
6,"Paula Hedbavny School","2018-19",551,"n_black",14
6,"City College Academy of the Arts","2018-19",608,"n_black",24
6,"Amistad Dual Language School","2018-19",404,"n_black",8
6,"Muscota","2018-19",296,"n_black",9
6,"M.S. 319 - Maria Teresa","2018-19",385,"n_black",12
6,"Middle School 322","2018-19",400,"n_black",16
6,"M.S. 324 - Patria Mirabal","2018-19",340,"n_black",38
6,"Community Math & Science Prep","2018-19",210,"n_black",18
6,"Community Health Academy of the Heights","2018-19",713,"n_black",51
6,"Washington Heights Expeditionary Learning School","2018-19",864,"n_black",30
6,"Harbor Heights","2018-19",129,"n_black",0
6,"Washington Heights Academy","2018-19",589,"n_black",11
6,"Hamilton Heights School","2018-19",149,"n_black",30
6,"High School for Excellence and Innovation","2018-19",182,"n_black",16
6,"The College Academy","2018-19",427,"n_black",27
6,"High School for Media and Communications","2018-19",396,"n_black",39
6,"High School for Law and Public Service","2018-19",481,"n_black",67
6,"High School for Health Careers and Sciences","2018-19",423,"n_black",63
6,"Castle Bridge School","2018-19",210,"n_black",12
6,"I.S. 528 Bea Fuller Rodgers School","2018-19",233,"n_black",2
6,"A. Philip Randolph Campus High School","2018-19",1503,"n_black",410
6,"Gregorio Luperon High School for Science and Mathe","2018-19",521,"n_black",0
7,"P.S. 001 Courtlandt School","2018-19",649,"n_black",153
7,"P.S. 5 Port Morris","2018-19",729,"n_black",202
7,"P.S. 018 John Peter Zenger","2018-19",574,"n_black",146
7,"P.S. 025 Bilingual School","2018-19",541,"n_black",54
7,"P.S./M.S. 029 Melrose School","2018-19",795,"n_black",256
7,"P.S. 030 Wilton","2018-19",536,"n_black",121
7,"P.S./M.S. 031 The William Lloyd Garrison","2018-19",716,"n_black",189
7,"P.S. 043 Jonas Bronck","2018-19",452,"n_black",110
7,"P.S. 049 Willis Avenue","2018-19",650,"n_black",183
7,"P.S. 065 Mother Hale Academy","2018-19",377,"n_black",114
7,"J.H.S. 151 Lou Gehrig","2018-19",230,"n_black",57
7,"P.S. 154 Jonathan D. Hyatt","2018-19",333,"n_black",137
7,"P.S. 157 Grove Hill","2018-19",635,"n_black",176
7,"P.S. 161 Juan Ponce De Leon School","2018-19",485,"n_black",97
7,"P.S. 179","2018-19",311,"n_black",47
7,"South Bronx Preparatory: A College Board School","2018-19",657,"n_black",162
7,"The Laboratory School of Finance and Technology: X","2018-19",662,"n_black",110
7,"P.S./I.S. 224","2018-19",328,"n_black",83
7,"H.E.R.O. High (Health, Education, and Research Occ","2018-19",530,"n_black",206
7,"P.S. 277","2018-19",480,"n_black",111
7,"South Bronx Academy for Applied Media","2018-19",231,"n_black",70
7,"Academy of Public Relations","2018-19",266,"n_black",60
7,"International Community High School","2018-19",425,"n_black",68
7,"Academy of Applied Mathematics and Technology","2018-19",307,"n_black",87
7,"Concourse Village Elementary School","2018-19",346,"n_black",114
7,"Young Leaders Elementary School","2018-19",252,"n_black",39
7,"Jill Chaifetz Transfer High School","2018-19",220,"n_black",64
7,"Bronx Haven High School","2018-19",167,"n_black",56
7,"Community School for Social Justice","2018-19",327,"n_black",75
7,"Mott Haven Village Preparatory High School","2018-19",315,"n_black",81
7,"University Heights Secondary School","2018-19",519,"n_black",133
7,"Hostos-Lincoln Academy of Science","2018-19",547,"n_black",128
7,"Bronx Design and Construction Academy","2018-19",452,"n_black",126
7,"Bronx Leadership Academy II High School","2018-19",511,"n_black",133
7,"Learning through Play Pre-K Center","2018-19",223,"n_black",66
7,"Careers in Sports High School","2018-19",528,"n_black",154
7,"The Urban Assembly Bronx Academy of Letters","2018-19",587,"n_black",190
7,"Mott Haven Community High School","2018-19",243,"n_black",77
7,"I.S. 584","2018-19",247,"n_black",60
7,"Alfred E. Smith Career and Technical Education Hig","2018-19",455,"n_black",99
7,"Health Opportunities High School","2018-19",497,"n_black",187
8,"P.S. X014 Senator John Calandra","2018-19",581,"n_black",34
8,"P.S. 036 Unionport","2018-19",764,"n_black",69
8,"P.S. 048 Joseph R. Drake","2018-19",668,"n_black",146
8,"P.S. 062 Inocensio Casanova","2018-19",668,"n_black",126
8,"P.S. 069 Journey Prep School","2018-19",629,"n_black",97
8,"P.S. 071 Rose E. Scala","2018-19",1567,"n_black",79
8,"P.S. 072 Dr. William Dorney","2018-19",757,"n_black",169
8,"P.S. 75 School of Research and Discovery","2018-19",588,"n_black",133
8,"P.S. 093 Albert G. Oliver","2018-19",341,"n_black",146
8,"P.S. 100 Isaac Clason","2018-19",559,"n_black",147
8,"M.S. X101 Edward R. Byrne","2018-19",545,"n_black",55
8,"P.S. 107","2018-19",553,"n_black",171
8,"The Dr. Emmett W. Bassett School","2018-19",803,"n_black",81
8,"J.H.S. 123 James M. Kieran","2018-19",418,"n_black",86
8,"P.S. 130 Abram Stevens Hewitt","2018-19",433,"n_black",101
8,"J.H.S. 131 Albert Einstein","2018-19",479,"n_black",159
8,"P.S. 138 Samuel Randall","2018-19",661,"n_black",181
8,"P.S. X140 The Eagle School","2018-19",613,"n_black",222
8,"P.S. 146 Edward Collins","2018-19",378,"n_black",144
8,"P.S. 152 Evergreen","2018-19",818,"n_black",134
8,"P.S. 182","2018-19",763,"n_black",170
8,"Bronx Studio School for Writers and Artists","2018-19",645,"n_black",132
8,"Women's Academy of Excellence","2018-19",248,"n_black",95
8,"Renaissance High School for Musical Theater and th","2018-19",460,"n_black",111
8,"M.S. 301 Paul L. Dunbar","2018-19",242,"n_black",101
8,"M.S. 302 Luisa Dessus Cruz","2018-19",482,"n_black",100
8,"P.S. 304 Early Childhood School","2018-19",510,"n_black",35
8,"Millennium Art Academy","2018-19",422,"n_black",114
8,"Pelham Lab High School","2018-19",475,"n_black",99
8,"The Longwood Academy of Discovery","2018-19",625,"n_black",124
8,"The School for Inquiry and Social Justice","2018-19",503,"n_black",105
8,"Schuylerville Preparatory High School","2018-19",360,"n_black",100
8,"Bronx River High School","2018-19",425,"n_black",98
8,"Archimedes Academy for Math, Science and Technolog","2018-19",659,"n_black",178
8,"Urban Institute of Mathematics","2018-19",378,"n_black",52
8,"The Bronx Mathematics Preparatory School","2018-19",222,"n_black",80
8,"Antonia Pantoja Preparatory Academy: A College Boa","2018-19",446,"n_black",75
8,"Bronx Community High School","2018-19",184,"n_black",66
8,"Bronx Delta School","2018-19",339,"n_black",46
8,"Herbert H. Lehman High School","2018-19",794,"n_black",217
8,"The Hunts Point School","2018-19",300,"n_black",79
8,"Bronx Bridges High School","2018-19",329,"n_black",15
8,"Soundview Academy for Culture and Scholarship","2018-19",392,"n_black",119
8,"Gotham Collaborative High School","2018-19",532,"n_black",160
8,"Mott Hall Community School","2018-19",341,"n_black",60
8,"Longwood Preparatory Academy","2018-19",342,"n_black",114
8,"Bronx Arena High School","2018-19",193,"n_black",73
8,"Westchester Square Academy","2018-19",554,"n_black",135
8,"School for Tourism and Hospitality","2018-19",299,"n_black",93
8,"Bronx Compass High School","2018-19",381,"n_black",105
8,"Blueprint Middle School","2018-19",667,"n_black",81
8,"P.S. 583","2018-19",192,"n_black",24
9,"P.S./M.S. 004 Crotona Park West","2018-19",549,"n_black",283
9,"P.S. 011 Highbridge","2018-19",552,"n_black",163
9,"J.H.S. 022 Jordan L. Mott","2018-19",420,"n_black",88
9,"P.S. 028 Mount Hope","2018-19",727,"n_black",152
9,"P.S. 035 Franz Siegel","2018-19",618,"n_black",167
9,"P.S. 042 Claremont","2018-19",399,"n_black",153
9,"P.S. 053 Basheer Quisim","2018-19",1037,"n_black",317
9,"P.S. 055 Benjamin Franklin","2018-19",590,"n_black",280
9,"P.S. 058","2018-19",426,"n_black",109
9,"P.S. 063 Author's Academy","2018-19",530,"n_black",214
9,"P.S. 070 Max Schoenfeld","2018-19",1104,"n_black",257
9,"P.S. 073 Bronx","2018-19",574,"n_black",136
9,"P.S. X088 - S. Silverstein Little Sparrow School","2018-19",147,"n_black",32
9,"P.S. 109 Sedgwick","2018-19",611,"n_black",117
9,"P.S. 110 Theodore Schoenfeld","2018-19",408,"n_black",144
9,"P.S. X114 - Luis Llorens Torres Schools","2018-19",711,"n_black",153
9,"I.S. 117 Joseph H. Wade","2018-19",488,"n_black",89
9,"P.S. 126 Dr Marjorie H Dunbar","2018-19",579,"n_black",136
9,"Mott Hall III","2018-19",353,"n_black",114
9,"P.S. 132 Garret A. Morgan","2018-19",370,"n_black",174
9,"P.S. 163 Arthur A. Schomburg","2018-19",472,"n_black",172
9,"P.S. 170","2018-19",236,"n_black",55
9,"P.S. 199X - The Shakespeare School","2018-19",717,"n_black",178
9,"P.S. 204 Morris Heights","2018-19",632,"n_black",174
9,"Kappa","2018-19",329,"n_black",158
9,"P.S./I.S. 218 Rafael Hernandez Dual Language Magne","2018-19",1036,"n_black",49
9,"I.S. 219 New Venture School","2018-19",344,"n_black",134
9,"Bronx Collegiate Academy","2018-19",388,"n_black",90
9,"I.S. 229 Roland Patterson","2018-19",243,"n_black",91
9,"Eagle Academy for Young Men","2018-19",527,"n_black",288
9,"I.S. 232","2018-19",511,"n_black",113
9,"P.S. 236 Langston Hughes","2018-19",327,"n_black",80
9,"Urban Assembly School for Applied Math and Science","2018-19",606,"n_black",178
9,"Eximius College Preparatory Academy: A College Boa","2018-19",430,"n_black",138
9,"Mott Hall Bronx High School","2018-19",379,"n_black",100
9,"Bronx Center for Science and Mathematics","2018-19",448,"n_black",92
9,"Validus Preparatory Academy","2018-19",361,"n_black",114
9,"The New American Academy at Roberto Clemente State","2018-19",714,"n_black",275
9,"The Walton Avenue School","2018-19",502,"n_black",75
9,"Morris Academy for Collaborative Studies","2018-19",409,"n_black",112
9,"I.S. X303 Leadership & Community Service","2018-19",318,"n_black",86
9,"Lucero Elementary School","2018-19",417,"n_black",32
9,"I.S. 313 School of Leadership Development","2018-19",302,"n_black",79
9,"Bronx Writing Academy","2018-19",401,"n_black",127
9,"Bronx Early College Academy for Teaching & Learnin","2018-19",510,"n_black",142
9,"Comprehensive Model School Project M.S. 327","2018-19",735,"n_black",143
9,"New Millennium Business Academy Middle School","2018-19",319,"n_black",97
9,"DreamYard Preparatory School","2018-19",271,"n_black",75
9,"I.S. 339","2018-19",477,"n_black",139
9,"New Directions Secondary School","2018-19",228,"n_black",60
9,"The Highbridge Green School","2018-19",378,"n_black",78
9,"Academy for Language and Technology","2018-19",324,"n_black",1
9,"Bronx International High School","2018-19",418,"n_black",52
9,"School for Excellence","2018-19",326,"n_black",93
9,"Bronx High School of Business","2018-19",275,"n_black",56
9,"Bronx High School for Medical Science","2018-19",419,"n_black",108
9,"The Family School","2018-19",555,"n_black",148
9,"Grant Avenue Elementary School","2018-19",455,"n_black",132
9,"Science and Technology Academy: A Mott Hall School","2018-19",450,"n_black",123
9,"Sheridan Academy for Young Leaders","2018-19",494,"n_black",143
9,"Bronx School for Law, Government and Justice","2018-19",751,"n_black",173
9,"Frederick Douglass Academy III Secondary School","2018-19",408,"n_black",177
9,"Bronx Leadership Academy High School","2018-19",565,"n_black",170
9,"High School for Violin and Dance","2018-19",253,"n_black",88
9,"Mount Eden Children's Academy","2018-19",427,"n_black",75
9,"Claremont International HS","2018-19",361,"n_black",71
9,"Young Women's Leadership School of the Bronx","2018-19",536,"n_black",173
9,"Garden of Learning and Discovery Pre-K Center","2018-19",88,"n_black",20
9,"South Bronx International Middle School","2018-19",45,"n_black",7
9,"M.S. 594","2018-19",197,"n_black",55
13,"P.S. 003 The Bedford Village","2018-19",360,"n_black",264
13,"P.S. 008 Robert Fulton","2018-19",901,"n_black",124
13,"P.S. 009 Teunis G. Bergen","2018-19",942,"n_black",389
13,"P.S. 011 Purvis J. Behan","2018-19",894,"n_black",546
13,"P.S. 020 Clinton Hill","2018-19",481,"n_black",207
13,"P.S. 044 Marcus Garvey","2018-19",119,"n_black",99
13,"P.S. 046 Edward C. Blum","2018-19",260,"n_black",128
13,"P.S. 054 Samuel C. Barnes","2018-19",226,"n_black",119
13,"P.S. 056 Lewis H. Latimer","2018-19",264,"n_black",139
13,"P.S. 067 Charles A. Dorsey","2018-19",217,"n_black",133
13,"P.S. 093 William H. Prescott","2018-19",220,"n_black",143
13,"M.S. 113 Ronald Edmonds Learning Center","2018-19",343,"n_black",219
13,"P.S. 133 William A. Butler","2018-19",751,"n_black",185
13,"P.S. 256 Benjamin Banneker","2018-19",245,"n_black",168
13,"Dr. Susan S. McKinney Secondary School of the Arts","2018-19",313,"n_black",222
13,"M.S. K266 - Park Place Community Middle School","2018-19",160,"n_black",114
13,"P.S. 270 Johann DeKalb","2018-19",112,"n_black",73
13,"P.S. 282 Park Slope","2018-19",650,"n_black",298
13,"P.S. 287 Bailey K. Ashford","2018-19",145,"n_black",94
13,"Satellite East Middle School","2018-19",94,"n_black",64
13,"P.S. 305 Dr. Peter Ray","2018-19",142,"n_black",99
13,"P.S. 307 Daniel Hale Williams","2018-19",372,"n_black",198
13,"Dock Street School for STEAM Studies","2018-19",277,"n_black",182
13,"Urban Assembly School for Music and Art","2018-19",207,"n_black",154
13,"The Urban Assembly Unison School","2018-19",161,"n_black",132
13,"Brooklyn Community Arts & Media High School (BCAM)","2018-19",421,"n_black",291
13,"Science Skills Center High School for Science, Tec","2018-19",571,"n_black",381
13,"Brooklyn Technical High School","2018-19",5937,"n_black",341
13,"Brooklyn International High School","2018-19",359,"n_black",74
13,"The Urban Assembly School for Law and Justice","2018-19",435,"n_black",285
13,"Academy of Arts and Letters","2018-19",528,"n_black",158
13,"ACORN Community High School","2018-19",150,"n_black",116
13,"Urban Assembly Institute of Math and Science for Y","2018-19",500,"n_black",309
13,"Brooklyn Academy High School","2018-19",225,"n_black",184
13,"Gotham Professional Arts Academy","2018-19",178,"n_black",139
13,"Bedford Academy High School","2018-19",363,"n_black",285
13,"George Westinghouse Career and Technical Education","2018-19",776,"n_black",532
13,"Brooklyn High School for Leadership and Community","2018-19",205,"n_black",138
13,"Benjamin Banneker Academy","2018-19",810,"n_black",643
13,"City Polytechnic High School of Engineering, Archi","2018-19",426,"n_black",270
13,"Fort Greene Preparatory Academy","2018-19",215,"n_black",141
13,"District 13 PRE-K Center","2018-19",67,"n_black",1
14,"P.S. 016 Leonard Dunkly","2018-19",222,"n_black",84
14,"P.S. 017 Henry D. Woodworth","2018-19",297,"n_black",14
14,"P.S. 018 Edward Bush","2018-19",194,"n_black",41
14,"P.S. 023 Carter G. Woodson","2018-19",291,"n_black",148
14,"P.S. 031 Samuel F. Dupont","2018-19",619,"n_black",31
14,"P.S. 034 Oliver H. Perry","2018-19",471,"n_black",23
14,"J.H.S. 050 John D. Wells","2018-19",324,"n_black",67
14,"P.S. 059 William Floyd","2018-19",336,"n_black",181
14,"Juan Morel Campos Secondary School","2018-19",515,"n_black",100
14,"P.S. 084 Jose De Diego","2018-19",764,"n_black",45
14,"P.S. 110 The Monitor","2018-19",557,"n_black",8
14,"P.S. 120 Carlos Tapia","2018-19",381,"n_black",74
14,"John Ericsson Middle School 126","2018-19",369,"n_black",79
14,"P.S. 132 The Conselyea School","2018-19",755,"n_black",105
14,"P.S. 147 Isaac Remsen","2018-19",360,"n_black",65
14,"P.S./I.S. 157 The Benjamin Franklin Health & Scien","2018-19",417,"n_black",75
14,"P.S. 196 Ten Eyck","2018-19",327,"n_black",67
14,"P.S. 250 George H. Lindsay","2018-19",462,"n_black",60
14,"P.S. 257 John F. Hylan","2018-19",601,"n_black",127
14,"P.S. 297 Abraham Stockton","2018-19",204,"n_black",76
14,"I.S. 318 Eugenio Maria De Hostos","2018-19",1205,"n_black",202
14,"P.S. 319","2018-19",116,"n_black",6
14,"P.S. 380 John Wayne Elementary","2018-19",570,"n_black",111
14,"Brooklyn Arbor Elementary School","2018-19",616,"n_black",16
14,"Brooklyn Latin School, The","2018-19",698,"n_black",85
14,"The Williamsburg High School of Art and Technology","2018-19",302,"n_black",68
14,"PROGRESS High School for Professional Careers","2018-19",674,"n_black",183
14,"East Williamsburg Scholars Academy","2018-19",304,"n_black",107
14,"The High School for Enterprise, Business and Techn","2018-19",831,"n_black",251
14,"Brooklyn Preparatory High School","2018-19",527,"n_black",225
14,"Williamsburg High School for Architecture and Desi","2018-19",580,"n_black",165
14,"Williamsburg Preparatory School","2018-19",682,"n_black",107
14,"Conselyea Preparatory School","2018-19",488,"n_black",27
14,"M.S. 582","2018-19",294,"n_black",71
14,"Lyons Community School","2018-19",471,"n_black",155
14,"Automotive High School","2018-19",329,"n_black",164
14,"Young Women's Leadership School of Brooklyn","2018-19",382,"n_black",176
14,"El Puente Academy for Peace and Justice","2018-19",224,"n_black",11
15,"P.S. 001 The Bergen","2018-19",1199,"n_black",15
15,"Magnet School of Math, Science and Design Technolo","2018-19",951,"n_black",81
15,"P.S. 015 Patrick F. Daly","2018-19",485,"n_black",163
15,"P.S. 024","2018-19",615,"n_black",8
15,"P.S. 029 John M. Harrigan","2018-19",950,"n_black",25
15,"P.S. 032 Samuel Mills Sprole","2018-19",480,"n_black",102
15,"P.S. 038 The Pacific","2018-19",613,"n_black",187
15,"P.S. 039 Henry Bristow","2018-19",412,"n_black",18
15,"M.S. 51 William Alexander","2018-19",1135,"n_black",75
15,"P.S. 058 The Carroll","2018-19",1009,"n_black",21
15,"J.H.S. 088 Peter Rouget","2018-19",1447,"n_black",182
15,"P.S. 094 The Henry Longfellow","2018-19",1283,"n_black",3
15,"P.S. 107 John W. Kimball","2018-19",551,"n_black",23
15,"The Maurice Sendak Community School","2018-19",345,"n_black",34
15,"P.S. 124 Silas B. Dutcher","2018-19",305,"n_black",8
15,"P.S. 130 The Parkside","2018-19",831,"n_black",46
15,"P.S. 131 Brooklyn","2018-19",938,"n_black",10
15,"I.S. 136 Charles O. Dewey","2018-19",506,"n_black",13
15,"The Brooklyn New School, P.S. 146","2018-19",694,"n_black",126
15,"The Windsor Terrace School","2018-19",552,"n_black",17
15,"P.S. 169 Sunset Park","2018-19",1397,"n_black",14
15,"P.S. 172 Beacon School of Excellence","2018-19",578,"n_black",22
15,"P.S. 230 Doris L. Cohen","2018-19",1111,"n_black",20
15,"P.S. 261 Philip Livingston","2018-19",794,"n_black",165
15,"P.S. 295","2018-19",431,"n_black",30
15,"P.S. 321 William Penn","2018-19",1381,"n_black",38
15,"Brooklyn Frontiers High School","2018-19",184,"n_black",119
15,"Digital Arts and Cinema Technology High School","2018-19",246,"n_black",135
15,"M.S. 442 Carroll Gardens School for Innovation","2018-19",302,"n_black",43
15,"New Voices School of Academic & Creative Arts","2018-19",580,"n_black",43
15,"The Math & Science Exploratory School","2018-19",545,"n_black",62
15,"Brooklyn Collaborative Studies","2018-19",684,"n_black",237
15,"John Jay School for Law","2018-19",436,"n_black",276
15,"Secondary School for Journalism","2018-19",268,"n_black",125
15,"Park Slope Collegiate","2018-19",690,"n_black",233
15,"The Boerum Hill School for International Studies","2018-19",723,"n_black",217
15,"Sunset Park Avenues Elementary School","2018-19",500,"n_black",2
15,"Cobble Hill School of American Studies","2018-19",582,"n_black",363
15,"West Brooklyn Community High School","2018-19",226,"n_black",35
15,"Khalil Gibran International Academy","2018-19",226,"n_black",81
15,"Brooklyn High School of the Arts","2018-19",939,"n_black",611
15,"Sunset Park High School","2018-19",1216,"n_black",91
15,"Red Hook Neighborhood School","2018-19",121,"n_black",57
15,"Millennium Brooklyn HS","2018-19",675,"n_black",112
15,"South Brooklyn Community High School","2018-19",181,"n_black",54
15,"The Little Brooklyn Pre-K Center","2018-19",124,"n_black",1
15,"Sunset Park Prep","2018-19",533,"n_black",11
15,"M.S. 839","2018-19",345,"n_black",47
15,"Pre-K Center at Bishop Ford School Site","2018-19",455,"n_black",27
15,"The School of Creativity and Innovation","2018-19",38,"n_black",0
16,"P.S. 005 Dr. Ronald Mcnair","2018-19",216,"n_black",167
16,"P.S. 021 Crispus Attucks","2018-19",574,"n_black",492
16,"P.S. 025 Eubie Blake School","2018-19",82,"n_black",43
16,"P.S. 026 Jesse Owens","2018-19",259,"n_black",174
16,"P.S. 028 The Warren Prep Academy","2018-19",116,"n_black",96
16,"M.S. 035 Stephen Decatur","2018-19",225,"n_black",188
16,"P.S. 040 George W. Carver","2018-19",348,"n_black",237
16,"J.H.S. 057 Whitelaw Reid","2018-19",160,"n_black",100
16,"P.S. 081 Thaddeus Stevens","2018-19",286,"n_black",170
16,"P.S. 243K- The Weeksville School","2018-19",243,"n_black",172
16,"P.S. 262 El Hajj Malik El Shabazz Elementary Schoo","2018-19",176,"n_black",140
16,"M.S. 267 Math, Science & Technology","2018-19",236,"n_black",178
16,"P.S. 308 Clara Cardwell","2018-19",249,"n_black",189
16,"P.S. 309 The George E. Wibecan Preparatory Academy","2018-19",216,"n_black",123
16,"P.S. 335 Granville T. Woods","2018-19",214,"n_black",158
16,"Boys and Girls High School","2018-19",439,"n_black",360
16,"Brooklyn High School for Law and Technology","2018-19",589,"n_black",372
16,"Brighter Choice Community School","2018-19",319,"n_black",188
16,"Brooklyn Brownstone School","2018-19",286,"n_black",209
16,"Research and Service High School","2018-19",292,"n_black",218
16,"Madiba Prep Middle School","2018-19",179,"n_black",127
16,"The Brooklyn Academy of Global Finance","2018-19",105,"n_black",74
16,"Nelson Mandela High School","2018-19",252,"n_black",210
16,"The Brooklyn Green School","2018-19",41,"n_black",35
17,"Parkside Preparatory Academy","2018-19",476,"n_black",366
17,"Norma Adams Clemons Academy","2018-19",649,"n_black",475
17,"Dr. Jacqueline Peek-Davis School","2018-19",280,"n_black",200
17,"M.S. 061 Dr. Gladstone H. Atwell","2018-19",669,"n_black",571
17,"P.S. 091 The Albany Avenue School","2018-19",254,"n_black",210
17,"P.S. 092 Adrian Hegeman","2018-19",415,"n_black",285
17,"Pathways in Technology Early College High School (","2018-19",581,"n_black",479
17,"P.S. 138 Brooklyn","2018-19",539,"n_black",432
17,"P.S. 161 The Crown","2018-19",370,"n_black",298
17,"P.S. 181 Brooklyn","2018-19",644,"n_black",541
17,"P.S. 189 The Bilingual Center","2018-19",1060,"n_black",743
17,"P.S. 191 Paul Robeson","2018-19",164,"n_black",133
17,"P.S. 221 Toussaint L'Ouverture","2018-19",263,"n_black",227
17,"P.S. 241 Emma L. Johnston","2018-19",470,"n_black",399
17,"M.S. 246 Walt Whitman","2018-19",409,"n_black",291
17,"P.S. 249 The Caton","2018-19",878,"n_black",370
17,"P.S. 289 George V. Brower","2018-19",362,"n_black",256
17,"P.S. 316 Elijah Stroud","2018-19",574,"n_black",389
17,"I.S. 340","2018-19",204,"n_black",151
17,"Ebbets Field Middle School","2018-19",133,"n_black",91
17,"Elijah Stroud Middle School","2018-19",173,"n_black",117
17,"The School of Integrated Learning","2018-19",297,"n_black",241
17,"P.S. 375 Jackie Robinson School","2018-19",339,"n_black",235
17,"Academy for College Preparation and Career Explora","2018-19",360,"n_black",272
17,"M.S. K394","2018-19",392,"n_black",277
17,"P.S. 397 Foster-Laurie","2018-19",187,"n_black",138
17,"P.S. 398 Walter Weaver","2018-19",286,"n_black",230
17,"P.S. 399 Stanley Eugene Clark","2018-19",330,"n_black",251
17,"Academy of Hospitality and Tourism","2018-19",196,"n_black",160
17,"Ronald Edmonds Learning Center II","2018-19",168,"n_black",126
17,"International High School at Prospect Heights","2018-19",368,"n_black",87
17,"The High School for Global Citizenship","2018-19",213,"n_black",155
17,"School for Human Rights, The","2018-19",352,"n_black",308
17,"New Bridges Elementary","2018-19",449,"n_black",307
17,"High School for Youth and Community Development at","2018-19",467,"n_black",365
17,"High School for Service & Learning at Erasmus","2018-19",297,"n_black",227
17,"Science, Technology and Research Early College Hig","2018-19",576,"n_black",445
17,"High School for Public Service: Heroes of Tomorrow","2018-19",462,"n_black",357
17,"Brooklyn Academy of Science and the Environment","2018-19",382,"n_black",305
17,"Brooklyn School for Music & Theatre","2018-19",296,"n_black",229
17,"Brownsville Academy High School","2018-19",119,"n_black",95
17,"Medgar Evers College Preparatory School","2018-19",1332,"n_black",1158
17,"Clara Barton High School","2018-19",1200,"n_black",1044
17,"Aspirations Diploma Plus High School","2018-19",237,"n_black",186
17,"Brooklyn Arts and Science Elementary School","2018-19",370,"n_black",169
17,"New Heights Middle School","2018-19",258,"n_black",215
17,"Brooklyn Institute for Liberal Arts","2018-19",415,"n_black",358
17,"Academy for Health Careers","2018-19",301,"n_black",229
17,"P.S. 770 New American Academy","2018-19",317,"n_black",171
21,"P.S. 90 Edna Cohen School","2018-19",638,"n_black",104
21,"P.S. 095 The Gravesend","2018-19",982,"n_black",73
21,"I.S. 096 Seth Low","2018-19",807,"n_black",67
21,"P.S. 97 The Highlawn","2018-19",770,"n_black",11
21,"I.S. 98 Bay Academy","2018-19",1561,"n_black",40
21,"P.S. 099 Isaac Asimov","2018-19",861,"n_black",54
21,"P.S. 100 The Coney Island School","2018-19",822,"n_black",24
21,"P.S. 101 The Verrazano","2018-19",877,"n_black",11
21,"P.S. 121 Nelson A. Rockefeller","2018-19",337,"n_black",12
21,"P.S. 128 Bensonhurst","2018-19",465,"n_black",5
21,"P.S. 153 Homecrest","2018-19",547,"n_black",7
21,"P.S. 177 The Marlboro","2018-19",985,"n_black",7
21,"P.S. 188 Michael E. Berdy","2018-19",390,"n_black",192
21,"P.S. 199 Frederick Wachtel","2018-19",567,"n_black",35
21,"P.S. 209 Margaret Mead","2018-19",706,"n_black",21
21,"P.S. 212 Lady Deborah Moody","2018-19",720,"n_black",86
21,"P.S. 215 Morris H. Weiss","2018-19",838,"n_black",12
21,"P.S. 216 Arturo Toscanini","2018-19",745,"n_black",23
21,"P.S. K225 - The Eileen E. Zaglin","2018-19",996,"n_black",21
21,"P.S. 226 Alfred De B. Mason","2018-19",1022,"n_black",15
21,"I.S. 228 David A. Boody","2018-19",1413,"n_black",71
21,"P.S. 238 Anne Sullivan","2018-19",614,"n_black",24
21,"Mark Twain I.S. 239 for the Gifted & Talented","2018-19",1336,"n_black",85
21,"P.S. 253","2018-19",945,"n_black",4
21,"I.S. 281 Joseph B Cavallaro","2018-19",1346,"n_black",81
21,"P.S. 288 The Shirley Tanyhill","2018-19",615,"n_black",374
21,"I.S. 303 Herbert S. Eisenberg","2018-19",567,"n_black",57
21,"P.S. 329 Surfside","2018-19",388,"n_black",239
21,"International High School at Lafayette","2018-19",347,"n_black",13
21,"Rachel Carson High School for Coastal Studies","2018-19",623,"n_black",86
21,"High School of Sports Management","2018-19",241,"n_black",116
21,"Abraham Lincoln High School","2018-19",1904,"n_black",796
21,"Kingsborough Early College School","2018-19",669,"n_black",166
21,"Edward R. Murrow High School","2018-19",3693,"n_black",807
21,"John Dewey High School","2018-19",2203,"n_black",689
21,"Life Academy High School for Film and Music","2018-19",286,"n_black",89
21,"Expeditionary Learning School for Community Leader","2018-19",378,"n_black",68
21,"William E. Grady Career and Technical Education Hi","2018-19",412,"n_black",230
21,"Brooklyn Studio Secondary School","2018-19",929,"n_black",37
21,"Liberation Diploma Plus","2018-19",245,"n_black",114
21,"Brooklyn's Daily Discovery Pre-K Center","2018-19",264,"n_black",6
22,"J.H.S. 014 Shell Bank","2018-19",527,"n_black",189
22,"P.S. 052 Sheepshead Bay","2018-19",817,"n_black",121
22,"J.H.S. 078 Roy H. Mann","2018-19",569,"n_black",375
22,"P.S. 109","2018-19",582,"n_black",457
22,"P.S. 119 Amersfort","2018-19",447,"n_black",262
22,"P.S. K134","2018-19",587,"n_black",21
22,"P.S. 139 Alexine A. Fenty","2018-19",949,"n_black",229
22,"School of Science & Technology","2018-19",655,"n_black",379
22,"P.S. 193 Gil Hodges","2018-19",703,"n_black",293
22,"P.S. 194 Raoul Wallenberg","2018-19",557,"n_black",258
22,"P.S. 195 Manhattan Beach","2018-19",484,"n_black",6
22,"P.S. 197 - The Kings Highway Academy","2018-19",769,"n_black",69
22,"P.S. 198 Brooklyn","2018-19",408,"n_black",338
