"school_name","ls","p"
"ARCADIA HIGH SCHOOL",0.0444931992336248,0.000905335165045092
"ARCADIA MIDDLE SCHOOL",0.0142100093877991,0.000642871025454038
"ARCHER ELEMENTARY SCHOOL",0.205044624915548,0.000387882130345007
"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOGY APPLICATIONS",0.0146215113045184,0.000549845760788854
"ARMOR ELEMENTARY SCHOOL",0.352193966999759,0.000267447635912403
"ART AND DESIGN HIGH SCHOOL",0.0380157660640288,0.00123756825313503
"ARTURO A SCHOMBURG SATELLITE ACADEMY BRONX",0.0763117404619464,0.000147013141479799
"ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",0.0325408925257624,0.000162794213164072
"ASTOR COLLEGIATE ACADEMY",0.0109032854023111,0.000416952525552877
"ATHENA HIGH SCHOOL",0.0941993481981108,0.000929422063931613
"ATHENA MIDDLE SCHOOL",0.103118331936486,0.000650346269936062
"ATMOSPHERE ACADEMY PUBLIC CHARTER",0.146678927252197,0.000338877749851741
"AUGUST MARTIN HIGH SCHOOL",0.018613194784375,0.000257480643269705
"AUTOMOTIVE HIGH SCHOOL",0.0473957891676816,0.000281567542156226
"AUTUMN LANE ELEMENTARY SCHOOL",0.0338122252702484,0.000240868988865208
"AVIATION CAREER AND TECHNICAL HIGH SCHOOL",0.0102896851332221,0.00174173196431152
"BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION",0.238051401969113,0.000445192338040522
"BALLET TECH/NYC PUBLIC SCHOOL FOR DANCE",0.144308360624809,0.000117112163551705
"BANANA KELLY HIGH SCHOOL",0.0946280058091993,0.00028572045575735
"BARCLAY ELEMENTARY SCHOOL",0.10696127570434,0.000382898634023658
"BARD HIGH SCHOOL EARLY COLLEGE",0.174645469222059,0.000509977790218061
"BARD HIGH SCHOOL EARLY COLLEGE QUEENS",0.156893651293393,0.000534064689104582
"BARKER ROAD MIDDLE SCHOOL",1.0689919386694,0.000591374896800097
"BARUCH COLLEGE CAMPUS HIGH SCHOOL",0.195333633965435,0.000395357374827031
"BATTERY PARK CITY SCHOOL",0.630575859695025,0.00069104482322708
"BAY TRAIL MIDDLE SCHOOL",0.487589163438543,0.000899521086003518
"BAYCHESTER ACADEMY",0.0326716879052118,0.000321435512727019
"BAYCHESTER MIDDLE SCHOOL",0.0849210802748536,0.000231732578942735
"BAYSIDE HIGH SCHOOL",0.00012956051491694,0.00238377240704533
"BEACON HIGH SCHOOL",0.202650088451931,0.00195934463701043
"BEDFORD ACADEMY HIGH SCHOOL",0.115477884075679,0.000299840362001173
"BEDFORD PARK ELEMENTARY SCHOOL",0.067520669918634,0.000323096678167469
"BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL",0.0796326401176328,0.000294856865679824
"BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL",0.142869491800932,0.000583069069597849
"BEGINNING WITH CHILDREN CHARTER SCHOOL II",0.177923913575257,0.00034220008073264
"BELL ACADEMY",0.155364331365493,0.000302332110161847
"BELLAIRE SCHOOL (THE)",0.0261533042197174,0.000700181233149553
"BELMONT PREPARATORY HIGH SCHOOL",0.0610863238605503,0.000324757843607918
"BEN FRANKLIN ELEMENTARY SCHOOL",0.0178415952015927,0.000411969029231528
"BEN FRANKLIN MIDDLE SCHOOL",0.046389830343179,0.000543201099027055
"BENJAMIN BANNEKER ACADEMY",0.00323329204875046,0.000677755499703482
"BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE AND INFORMATION TECHNOLOGY",0.0620856190925573,0.000327249591768593
"BENJAMIN N CARDOZO HIGH SCHOOL",0.0119185986426498,0.00300837061265443
"BENNETT PARK MONTESSORI SCHOOL",0.0123876924097278,0.000520775365580984
"BIG TREE ELEMENTARY SCHOOL",0.237145911751535,0.000437717093558499
"BILINGUAL BICULTURAL SCHOOL (THE)",0.212054490204254,0.000238377240704533
"BILINGUAL CENTER",0.178996980249486,0.000388712713065232
"BLASDELL ELEMENTARY SCHOOL",0.026692637715255,0.000356319986976463
"BLUEPRINT MIDDLE SCHOOL",0.111190710271014,0.000555659839830428
"BOSTON VALLEY ELEMENTARY SCHOOL",0.393283243057057,0.000190203442931492
"BOYS AND GIRLS HIGH SCHOOL",0.0452146242369059,0.000357150569696688
"BRIARWOOD SCHOOL",0.420999774770514,0.000140368479718001
"BRIGHTER CHOICE COMMUNITY SCHOOL",0.0825869047466728,0.000207645680056214
"BRIGHTON HIGH SCHOOL",0.485780852886624,0.000972612365383306
"BRILLA COLLEGE PREP CS-VERITAS",0.172092104950279,0.000135384983396651
"BRILLA COLLEGE PREPARATORY CHARTER SCHOOL",0.128981462973097,0.000475093315968617
"BROCKPORT HIGH SCHOOL",0.199605093087152,0.000872111856236098
"BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE)",0.00829291081931118,0.000343030663452865
"BRONX ACADEMY OF HEALTH CAREERS",0.0313626997132644,0.000299840362001173
"BRONX ACADEMY OF PROMISE CHARTER SCHOOL",0.174424322452195,0.000497519049414688
"BRONX AEROSPACE HIGH SCHOOL",0.0278623010883621,0.000255819477829255
"BRONX ALLIANCE MIDDLE SCHOOL",0.0728734829052268,0.000249174816067457
"BRONX ARENA HIGH SCHOOL",0.126598623274717,0.000121265077152829
"BRONX BRIDGES HIGH SCHOOL",0.0629214535443589,0.000265786470471954
"BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL",0.076635204723078,0.000224257334460711
