"school_name","ls","p"
"ARCADIA HIGH SCHOOL",0.0718688309324434,0.000905335165045092
"ARCADIA MIDDLE SCHOOL",0.0650819711039252,0.000642871025454038
"ARCHER ELEMENTARY SCHOOL",0.0479188653700126,0.000387882130345007
"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOGY APPLICATIONS",0.00173172565828381,0.000549845760788854
"ARMOR ELEMENTARY SCHOOL",0.100265794524758,0.000267447635912403
"ART AND DESIGN HIGH SCHOOL",0.103808451347878,0.00123756825313503
"ARTURO A SCHOMBURG SATELLITE ACADEMY BRONX",0.00037817691239129,0.000147013141479799
"ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",0.0574147424327774,0.000162794213164072
"ASTOR COLLEGIATE ACADEMY",0.0133184820811466,0.000416952525552877
"ATHENA HIGH SCHOOL",0.064952834521628,0.000929422063931613
"ATHENA MIDDLE SCHOOL",0.0593249074061066,0.000650346269936062
"ATMOSPHERE ACADEMY PUBLIC CHARTER",0.000579635370236834,0.000338877749851741
"AUGUST MARTIN HIGH SCHOOL",0.0230919386807953,0.000257480643269705
"AUTOMOTIVE HIGH SCHOOL",0.0203345013526186,0.000281567542156226
"AUTUMN LANE ELEMENTARY SCHOOL",0.0096486636004776,0.000240868988865208
"AVIATION CAREER AND TECHNICAL HIGH SCHOOL",0.0605270209713755,0.00174173196431152
"BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION",0.0783983586174282,0.000445192338040522
"BALLET TECH/NYC PUBLIC SCHOOL FOR DANCE",0.0609156051784263,0.000117112163551705
"BANANA KELLY HIGH SCHOOL",0.00950630103296886,0.00028572045575735
"BARCLAY ELEMENTARY SCHOOL",0.061186920274302,0.000382898634023658
"BARD HIGH SCHOOL EARLY COLLEGE",0.135089592624238,0.000509977790218061
"BARD HIGH SCHOOL EARLY COLLEGE QUEENS",0.126486397121592,0.000534064689104582
"BARKER ROAD MIDDLE SCHOOL",0.135089592624238,0.000591374896800097
"BARUCH COLLEGE CAMPUS HIGH SCHOOL",0.102808937282296,0.000395357374827031
"BATTERY PARK CITY SCHOOL",0.0529372899262287,0.00069104482322708
"BAY TRAIL MIDDLE SCHOOL",0.1057574845876,0.000899521086003518
"BAYCHESTER ACADEMY",0.0225197030819732,0.000321435512727019
"BAYCHESTER MIDDLE SCHOOL",0.0295910594109248,0.000231732578942735
"BAYSIDE HIGH SCHOOL",0.00989999668380768,0.00238377240704533
"BEACON HIGH SCHOOL",0.102597030666382,0.00195934463701043
"BEDFORD ACADEMY HIGH SCHOOL",0.0956047078934079,0.000299840362001173
"BEDFORD PARK ELEMENTARY SCHOOL",0.107935449638106,0.000323096678167469
"BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL",0.0417462908065392,0.000294856865679824
"BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL",0.000477913201884306,0.000583069069597849
"BEGINNING WITH CHILDREN CHARTER SCHOOL II",0.00063401503536367,0.00034220008073264
"BELL ACADEMY",0.0772423985922918,0.000302332110161847
"BELLAIRE SCHOOL (THE)",0.00549735532738919,0.000700181233149553
"BELMONT PREPARATORY HIGH SCHOOL",5.9189334144014e-05,0.000324757843607918
"BEN FRANKLIN ELEMENTARY SCHOOL",0.00706853991624107,0.000411969029231528
"BEN FRANKLIN MIDDLE SCHOOL",0.0429086946303925,0.000543201099027055
"BENJAMIN BANNEKER ACADEMY",0.0868747919602949,0.000677755499703482
"BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE AND INFORMATION TECHNOLOGY",1.32492395961046e-06,0.000327249591768593
"BENJAMIN N CARDOZO HIGH SCHOOL",0.0385733998156806,0.00300837061265443
"BENNETT PARK MONTESSORI SCHOOL",0.0684071509204444,0.000520775365580984
"BIG TREE ELEMENTARY SCHOOL",0.110997232836439,0.000437717093558499
"BILINGUAL BICULTURAL SCHOOL (THE)",0.157787317390618,0.000238377240704533
"BILINGUAL CENTER",0.603330484922346,0.000388712713065232
"BLASDELL ELEMENTARY SCHOOL",0.0319710527566683,0.000356319986976463
"BLUEPRINT MIDDLE SCHOOL",0.0249472348643723,0.000555659839830428
"BOSTON VALLEY ELEMENTARY SCHOOL",0.115447569023033,0.000190203442931492
"BOYS AND GIRLS HIGH SCHOOL",0.0219179980126878,0.000357150569696688
"BRIARWOOD SCHOOL",0.110276443070276,0.000140368479718001
"BRIGHTER CHOICE COMMUNITY SCHOOL",0.0312696795429806,0.000207645680056214
"BRIGHTON HIGH SCHOOL",0.0933999327707999,0.000972612365383306
"BRILLA COLLEGE PREP CS-VERITAS",0.0626908292755608,0.000135384983396651
"BRILLA COLLEGE PREPARATORY CHARTER SCHOOL",0.0249564237939916,0.000475093315968617
"BROCKPORT HIGH SCHOOL",0.114083826993807,0.000872111856236098
"BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE)",0.00769417817915286,0.000343030663452865
"BRONX ACADEMY OF HEALTH CAREERS",0.000650266814262985,0.000299840362001173
"BRONX ACADEMY OF PROMISE CHARTER SCHOOL",0.00476669147357055,0.000497519049414688
"BRONX AEROSPACE HIGH SCHOOL",0.00544540563379509,0.000255819477829255
"BRONX ALLIANCE MIDDLE SCHOOL",0.0241327905815776,0.000249174816067457
"BRONX ARENA HIGH SCHOOL",0.0177982823293777,0.000121265077152829
"BRONX BRIDGES HIGH SCHOOL",1.21289792080404,0.000265786470471954
"BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL",0.0350527285960053,0.000224257334460711
"BRONX CENTER FOR SCIENCE AND MATHEMATICS",0.0258846423509738,0.00037293164138096
"BRONX CHARTER SCH FOR EXCELLENCE 2",0.00546165491104594,0.000194356356532616
"BRONX CHARTER SCH FOR EXCELLENCE 3",0.0279477712051884,0.000194356356532616
"BRONX CHARTER SCH FOR EXCELLENCE 4",0.0357175110299683,8.72111856236098e-05
"BRONX CHARTER SCHOOL FOR BETTER LEARNING",0.0828772651145122,0.000452667582522546
"BRONX CHARTER SCHOOL FOR CHILDREN",0.00627270122984882,0.00034718357705399
"BRONX CHARTER SCHOOL FOR EXCELLENCE",0.00585842643423871,0.000668619089781009
"BRONX CHARTER SCHOOL FOR THE ARTS",0.00616729169424825,0.000357981152416913
"BRONX CHARTER SCHOOL-BETTER LRNING 2",0.0527525332351178,0.000245852485186557
"BRONX COLLABORATIVE HIGH SCHOOL",0.0132090315468072,0.00046180399244502
"BRONX COLLELGIATE ACADEMY",0.0163459474427594,0.000323096678167469
"BRONX COMMUNITY CHARTER SCHOOL",0.00893454135076,0.000422766604594451
"BRONX COMMUNITY HIGH SCHOOL",0.011544355030247,0.000126248573474178
"BRONX COMPASS HIGH SCHOOL",0.00190725148492861,0.000328080174488818
"BRONX DANCE ACADEMY SCHOOL",0.0223202031736169,0.000226749082621386
"BRONX DELTA SCHOOL",0.0116388871190054,0.000242530154305658
"BRONX DESIGN AND CONSTRUCTION ACADEMY",0.00903501295421796,0.000383729216743883
"BRONX EARLY COLLEGE ACADEMY FOR TEACHING AND LEARNING",0.00482981612093745,0.000428580683636025
"BRONX ENGINEERING AND TECHNOLOGY ACADEMY",0.0113738179900133,0.000310637937364096
"BRONX ENVISION ACADEMY",0.0103535875892725,0.000348014159774214
"BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL",0.00226788453798864,0.000350505907934889
"BRONX GREEN MIDDLE SCHOOL",0.0337528998500144,0.000335555418970842
"BRONX GUILD HIGH SCHOOL",0.00232960284748667,0.000421936021874227
"BRONX HAVEN HIGH SCHOOL",0.0112726736517703,0.000125417990753953
"BRONX HEALTH SCIENCES HIGH SCHOOL",0.0362309984494961,0.000246683067906782
"BRONX HIGH SCHOOL FOR MEDICAL SCIENCE",0.000795526168533761,0.000350505907934889
"BRONX HIGH SCHOOL FOR THE VISUAL ARTS",0.0246914719084298,0.000392035043946132
"BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS",0.00269755377165335,0.000263294722311279
"BRONX HIGH SCHOOL OF BUSINESS",0.197947122542043,0.000228410248061835
"BRONX HIGH SCHOOL OF SCIENCE",0.132745442120415,0.00250835981507906
"BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICE",1.32926591435989e-05,0.000337216584411291
"BRONX INTERNATIONAL HIGH SCHOOL",1.46811253118968,0.000338047167131516
"BRONX LAB SCHOOL",0.00289730411129148,0.000299840362001173
"BRONX LATIN SCHOOL",0.00118927542617155,0.000488382639492215
"BRONX LEADERSHIP ACADEMY HIGH SCHOOL",0.0196132802551767,0.000451836999802321
"BRONX LEADERSHIP ACADEMY II HIGH SCHOOL",0.000216726414338969,0.000423597187314676
"BRONX LIGHTHOUSE CHARTER SCHOOL",4.93479611188611e-06,0.000560643336151777
"BRONX LITTLE SCHOOL",0.0269408245334438,0.000241699571585433
"BRONX MATHEMATICS PREPARATORY SCHOOL (THE)",0.000718132446025161,0.000191034025651717
"BRONX PARK MIDDLE SCHOOL",0.0230219021221536,0.000339708332571966
"BRONX PREPARATORY CHARTER SCHOOL",0.00862998350894333,0.000586391400478748
"BRONX REGIONAL HIGH SCHOOL",0.00287408167896561,0.000130401487075302
"BRONX RIVER HIGH SCHOOL",0.00339679353063085,0.000354658821536013
"BRONX SCHOOL FOR CONTINUOUS LEARNING",0.0608223932981744,0.000263294722311279
