"school_name","ls","p"
"BRONX CHARTER SCHOOL FOR BETTER LEARNING",0.0287797836023395,0.000452667582522546
"BRONX CHARTER SCHOOL FOR CHILDREN",0.0112138834651032,0.00034718357705399
"BRONX CHARTER SCHOOL FOR EXCELLENCE",0.0190225157508555,0.000668619089781009
"BRONX CHARTER SCHOOL FOR THE ARTS",0.00866033890954001,0.000357981152416913
"BRONX CHARTER SCHOOL-BETTER LRNING 2",0.0229055888190009,0.000245852485186557
"BRONX COLLABORATIVE HIGH SCHOOL",0.00492799978464877,0.00046180399244502
"BRONX COLLELGIATE ACADEMY",0.00586323090759314,0.000323096678167469
"BRONX COMMUNITY CHARTER SCHOOL",0.00394727238085595,0.000422766604594451
"BRONX COMMUNITY HIGH SCHOOL",0.00129687971490902,0.000126248573474178
"BRONX COMPASS HIGH SCHOOL",0.0110042390859058,0.000328080174488818
"BRONX DANCE ACADEMY SCHOOL",0.0050623097314834,0.000226749082621386
"BRONX DELTA SCHOOL",0.00558956197394586,0.000242530154305658
"BRONX DESIGN AND CONSTRUCTION ACADEMY",0.0351863337379526,0.000383729216743883
"BRONX EARLY COLLEGE ACADEMY FOR TEACHING AND LEARNING",4.01225551292786e-05,0.000428580683636025
"BRONX ENGINEERING AND TECHNOLOGY ACADEMY",0.0122268498553418,0.000310637937364096
"BRONX ENVISION ACADEMY",0.0118485788396014,0.000348014159774214
"BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL",0.0107593001839756,0.000350505907934889
"BRONX GREEN MIDDLE SCHOOL",0.00379995456337827,0.000335555418970842
"BRONX GUILD HIGH SCHOOL",0.0204989856809474,0.000421936021874227
"BRONX HAVEN HIGH SCHOOL",0.0556328718285116,0.000125417990753953
"BRONX HEALTH SCIENCES HIGH SCHOOL",0.0109197053282536,0.000246683067906782
"BRONX HIGH SCHOOL FOR MEDICAL SCIENCE",0.00134462220750657,0.000350505907934889
"BRONX HIGH SCHOOL FOR THE VISUAL ARTS",0.0432465929357439,0.000392035043946132
"BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS",0.00353364798121625,0.000263294722311279
"BRONX HIGH SCHOOL OF BUSINESS",0.00555135417756954,0.000228410248061835
"BRONX HIGH SCHOOL OF SCIENCE",0.147282133373865,0.00250835981507906
"BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICE",0.0149814250665304,0.000337216584411291
"BRONX INTERNATIONAL HIGH SCHOOL",0.111163198015815,0.000338047167131516
"BRONX LAB SCHOOL",0.0466281596144791,0.000299840362001173
"BRONX LATIN SCHOOL",0.0139462299514557,0.000488382639492215
"BRONX LEADERSHIP ACADEMY HIGH SCHOOL",0.0233151603492984,0.000451836999802321
"BRONX LEADERSHIP ACADEMY II HIGH SCHOOL",0.0248096826186615,0.000423597187314676
"BRONX LIGHTHOUSE CHARTER SCHOOL",0.00113006423447391,0.000560643336151777
"BRONX LITTLE SCHOOL",0.0087763423130752,0.000241699571585433
"BRONX MATHEMATICS PREPARATORY SCHOOL (THE)",0.0617414385010456,0.000191034025651717
"BRONX PARK MIDDLE SCHOOL",0.000334123390120119,0.000339708332571966
"BRONX PREPARATORY CHARTER SCHOOL",0.00776382138134378,0.000586391400478748
"BRONX REGIONAL HIGH SCHOOL",0.000165640735072055,0.000130401487075302
"BRONX RIVER HIGH SCHOOL",0.0145235910553506,0.000354658821536013
"BRONX SCHOOL FOR CONTINUOUS LEARNING",1.63340489094911,0.000263294722311279
"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",0.00303976366174494,0.000626259371049541
"BRONX SCHOOL OF LAW AND FINANCE",0.00374743539474144,0.000299009779280948
"BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS",0.0230706301831446,0.000524097696461884
"BRONX THEATRE HIGH SCHOOL",0.00618011277031447,0.000293195700239374
"BRONX WRITING ACADEMY",0.0227096664747395,0.000331402505369717
"BRONXDALE HIGH SCHOOL",0.00682542962541206,0.000381237468583209
"BRONXWOOD PREPARATORY ACADEMY (THE)",0.00609420327599136,0.000300670944721398
"BROOKLYN ACADEMY HIGH SCHOOL",0.0200787500953693,0.000164455378604521
"BROOKLYN ACADEMY OF GLOBAL FINANCE (THE)",0.0237993077690751,8.88723510640595e-05
"BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT",0.00232173192600221,0.000313960268244995
